id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
893706,1.2,25,193.0,99.0,6.0,87.0,39.4
893707,1.2,56,165.0,68.0,17.0,98.0,40.3
893708,0.0,45,166.0,68.0,24.0,109.0,40.7
893709,0.0,51,177.0,77.0,10.0,96.0,39.9
893710,0.0,52,190.0,93.0,29.0,120.0,40.9
893711,1.2,71,189.0,96.0,3.0,80.0,38.8
893712,0.0,41,182.0,83.0,28.0,110.0,41.0
893713,1.2,48,161.0,63.0,10.0,93.0,40.0
893714,1.2,34,194.0,99.0,13.0,99.0,40.1
893715,1.2,64,154.0,52.0,14.0,100.0,40.3
893716,1.2,73,154.0,55.0,23.0,106.0,40.7
893717,1.2,66,179.0,78.0,6.0,88.0,39.4
893718,1.2,28,188.0,79.0,12.0,94.0,39.8
893719,0.0,33,149.0,54.0,22.0,97.0,40.7
893720,1.2,71,174.0,69.0,24.0,105.0,40.4
893721,0.0,28,153.0,58.0,18.0,89.0,39.9
893722,0.0,38,186.0,84.0,8.0,88.0,39.3
893723,0.0,26,163.0,60.0,18.0,103.0,40.5
893724,0.0,26,180.0,74.0,5.0,86.0,39.0
893725,1.2,44,164.0,68.0,19.0,99.0,40.7
893726,1.2,37,191.0,99.0,9.0,94.0,39.7
893727,0.0,40,159.0,58.0,23.0,107.0,40.7
893728,1.2,25,173.0,74.0,1.0,87.0,37.6
893729,0.0,51,197.0,94.0,3.0,81.0,38.7
893730,1.2,21,180.0,84.0,25.0,104.0,40.8
893731,1.2,39,160.0,62.0,6.0,87.0,39.4
893732,0.0,31,170.0,70.0,3.0,75.0,38.6
893733,0.0,45,181.0,73.0,24.0,109.0,41.0
893734,1.2,64,180.0,76.0,16.0,108.0,40.4
893735,0.0,54,194.0,98.0,18.0,97.0,40.5
893736,0.0,36,170.0,65.0,23.0,101.0,40.5
893737,0.0,43,150.0,52.0,23.0,104.0,40.3
893738,1.2,20,183.0,79.0,28.0,104.0,41.1
893739,0.0,34,192.0,96.0,20.0,94.0,40.6
893740,0.0,38,190.0,90.0,4.0,83.0,38.8
893741,1.2,67,173.0,67.0,5.0,84.0,38.9
893742,1.2,44,202.0,102.0,4.0,83.0,39.0
893743,1.2,57,174.0,70.0,30.0,108.0,40.8
893744,1.2,24,162.0,66.0,19.0,103.0,40.5
893745,1.2,61,154.0,56.0,16.0,91.0,40.3
893746,1.2,64,157.0,54.0,6.0,86.0,39.1
893747,0.0,61,178.0,85.0,22.0,112.0,40.7
893748,0.0,52,183.0,86.0,7.0,85.0,39.4
893749,1.2,73,157.0,60.0,8.0,90.0,39.9
893750,0.0,39,165.0,64.0,6.0,90.0,39.8
893751,0.0,50,176.0,81.0,3.0,81.0,38.3
893752,0.0,40,168.0,66.0,29.0,109.0,40.7
893753,0.0,52,179.0,83.0,24.0,100.0,40.6
893754,1.2,30,184.0,88.0,17.0,102.0,40.1
893755,1.2,20,179.0,73.0,10.0,89.0,39.7
893756,0.0,22,194.0,99.0,8.0,89.0,39.7
893757,0.0,71,196.0,99.0,10.0,87.0,39.5
893758,0.0,44,201.0,97.0,20.0,93.0,40.4
893759,1.2,24,173.0,70.0,14.0,94.0,40.1
893760,1.2,72,168.0,66.0,24.0,106.0,40.4
893761,1.2,44,149.0,55.0,25.0,103.0,40.7
893762,1.2,43,163.0,60.0,19.0,94.0,40.5
893763,1.2,74,183.0,85.0,25.0,109.0,40.6
893764,0.0,24,164.0,65.0,21.0,93.0,40.5
893765,1.2,30,159.0,61.0,24.0,103.0,40.7
893766,1.2,24,177.0,80.0,26.0,111.0,40.8
893767,1.2,40,202.0,103.0,16.0,102.0,40.3
893768,1.2,32,179.0,78.0,3.0,89.0,38.7
893769,1.2,26,159.0,57.0,26.0,109.0,40.6
893770,0.0,64,182.0,72.0,3.0,85.0,38.6
893771,0.0,28,179.0,78.0,10.0,90.0,39.6
893772,0.0,72,163.0,60.0,24.0,101.0,40.8
893773,1.2,24,192.0,96.0,15.0,97.0,40.2
893774,0.0,67,174.0,73.0,7.0,82.0,39.4
893775,0.0,22,178.0,77.0,30.0,108.0,41.2
893776,0.0,20,191.0,93.0,20.0,92.0,40.6
893777,1.2,38,191.0,95.0,15.0,95.0,40.3
893778,1.2,45,179.0,86.0,1.0,80.0,37.9
893779,1.2,50,163.0,65.0,10.0,96.0,40.0
893780,1.2,48,182.0,85.0,17.0,93.0,40.2
893781,1.2,50,187.0,95.0,28.0,115.0,40.8
893782,1.2,48,161.0,64.0,19.0,95.0,40.4
893783,1.2,21,170.0,64.0,20.0,100.0,40.4
893784,1.2,60,193.0,98.0,7.0,82.0,39.3
893785,1.2,23,173.0,69.0,8.0,86.0,39.4
893786,1.2,47,184.0,90.0,25.0,97.0,40.7
893787,1.2,25,172.0,75.0,25.0,102.0,40.6
893788,1.2,44,157.0,54.0,5.0,84.0,39.4
893789,1.2,79,200.0,98.0,29.0,111.0,40.9
893790,1.2,29,166.0,60.0,14.0,94.0,40.2
893791,0.0,38,187.0,94.0,29.0,104.0,40.7
893792,1.2,54,169.0,65.0,2.0,81.0,38.0
893793,0.0,62,159.0,59.0,16.0,93.0,40.2
893794,0.0,50,152.0,55.0,27.0,105.0,41.0
893795,1.2,21,161.0,58.0,21.0,106.0,40.5
893796,0.0,51,191.0,95.0,5.0,90.0,39.0
893797,1.2,39,167.0,65.0,25.0,101.0,40.8
893798,1.2,54,182.0,88.0,17.0,105.0,40.4
893799,1.2,21,155.0,55.0,16.0,95.0,40.3
893800,1.2,31,169.0,62.0,12.0,94.0,39.9
893801,1.2,21,171.0,64.0,23.0,105.0,40.7
893802,1.2,67,157.0,59.0,6.0,94.0,39.4
893803,1.2,36,187.0,94.0,4.0,88.0,38.9
893804,1.2,32,183.0,89.0,22.0,107.0,40.6
893805,0.0,52,174.0,81.0,21.0,102.0,40.8
893806,0.0,20,196.0,96.0,15.0,93.0,40.5
893807,1.2,49,166.0,66.0,16.0,94.0,40.5
893808,1.2,22,177.0,68.0,28.0,109.0,41.0
893809,0.0,47,192.0,90.0,4.0,84.0,39.4
893810,1.2,21,179.0,82.0,5.0,94.0,39.1
893811,1.2,21,172.0,71.0,3.0,86.0,38.9
893812,0.0,47,196.0,100.0,3.0,80.0,38.4
893813,0.0,20,182.0,80.0,30.0,102.0,41.5
893814,0.0,29,179.0,79.0,7.0,90.0,39.4
893815,1.2,40,160.0,55.0,27.0,105.0,40.6
893816,1.2,40,201.0,104.0,25.0,103.0,40.6
893817,0.0,47,172.0,67.0,6.0,86.0,39.4
893818,1.2,37,180.0,77.0,24.0,101.0,40.9
893819,1.2,22,166.0,63.0,29.0,112.0,40.8
893820,1.2,52,191.0,96.0,10.0,90.0,39.8
893821,1.2,27,167.0,67.0,10.0,90.0,39.7
893822,0.0,40,185.0,82.0,26.0,103.0,40.6
893823,0.0,51,156.0,51.0,25.0,101.0,40.7
893824,1.2,55,182.0,85.0,12.0,82.0,40.2
893825,1.2,40,179.0,83.0,22.0,120.0,40.5
893826,0.0,46,157.0,61.0,11.0,88.0,40.0
893827,1.2,65,175.0,78.0,6.0,88.0,39.2
893828,1.2,33,150.0,52.0,24.0,105.0,40.3
893829,1.2,31,158.0,54.0,6.0,90.0,39.1
893830,1.2,79,183.0,86.0,22.0,104.0,40.8
893831,1.2,27,177.0,77.0,19.0,87.0,40.2
893832,0.0,31,171.0,61.0,13.0,94.0,39.9
893833,0.0,63,170.0,69.0,16.0,102.0,40.3
893834,1.2,64,207.0,102.0,24.0,106.0,40.7
893835,0.0,35,177.0,73.0,17.0,94.0,40.5
893836,0.0,29,186.0,91.0,12.0,92.0,40.1
893837,1.2,71,171.0,66.0,3.0,75.0,38.6
893838,0.0,56,197.0,101.0,6.0,92.0,39.4
893839,1.2,26,176.0,70.0,20.0,109.0,40.5
893840,0.0,40,164.0,64.0,26.0,108.0,41.1
893841,1.2,36,162.0,58.0,19.0,101.0,40.2
893842,1.2,50,194.0,92.0,15.0,96.0,40.3
893843,1.2,45,194.0,95.0,9.0,98.0,39.7
893844,0.0,32,166.0,66.0,19.0,102.0,40.3
893845,0.0,26,167.0,65.0,10.0,91.0,39.7
893846,1.2,22,185.0,82.0,16.0,101.0,40.2
893847,1.2,28,161.0,62.0,21.0,98.0,40.5
893848,0.0,42,172.0,72.0,11.0,93.0,39.9
893849,1.2,38,153.0,61.0,10.0,99.0,39.8
893850,1.2,40,161.0,60.0,12.0,96.0,40.4
893851,1.2,36,168.0,65.0,20.0,97.0,40.4
893852,0.0,46,164.0,67.0,20.0,100.0,40.7
893853,1.2,47,181.0,84.0,29.0,104.0,40.7
893854,1.2,22,176.0,73.0,22.0,107.0,40.6
893855,0.0,66,170.0,73.0,18.0,100.0,40.5
893856,0.0,36,179.0,77.0,3.0,85.0,38.4
893857,1.2,54,179.0,84.0,28.0,110.0,41.0
893858,1.2,74,165.0,64.0,8.0,90.0,39.5
893859,1.2,57,179.0,81.0,29.0,105.0,40.8
893860,0.0,36,155.0,59.0,27.0,101.0,40.8
893861,0.0,71,174.0,69.0,22.0,105.0,40.6
893862,1.2,51,193.0,94.0,21.0,97.0,40.7
893863,0.0,32,178.0,84.0,15.0,93.0,40.3
893864,0.0,54,169.0,69.0,15.0,90.0,40.3
893865,1.2,65,157.0,59.0,28.0,104.0,40.7
893866,1.2,42,168.0,69.0,9.0,88.0,39.8
893867,0.0,40,161.0,61.0,15.0,93.0,39.8
893868,1.2,60,156.0,60.0,16.0,86.0,40.4
893869,0.0,77,161.0,57.0,25.0,106.0,40.7
893870,0.0,21,184.0,80.0,10.0,91.0,39.9
893871,0.0,39,161.0,57.0,30.0,97.0,41.0
893872,1.2,32,192.0,97.0,7.0,94.0,39.7
893873,1.2,32,191.0,93.0,23.0,103.0,40.7
893874,0.0,48,161.0,64.0,12.0,92.0,40.1
893875,1.2,26,165.0,68.0,20.0,97.0,40.5
893876,0.0,54,161.0,61.0,10.0,88.0,39.6
893877,0.0,32,186.0,93.0,18.0,99.0,40.7
893878,0.0,24,160.0,60.0,28.0,114.0,40.7
893879,1.2,44,161.0,64.0,10.0,90.0,39.9
893880,1.2,39,162.0,57.0,28.0,101.0,40.8
893881,1.2,47,184.0,85.0,24.0,100.0,40.8
893882,0.0,21,162.0,57.0,2.0,77.0,38.8
893883,0.0,43,176.0,82.0,21.0,100.0,40.7
893884,1.2,31,156.0,55.0,9.0,91.0,39.8
893885,1.2,21,175.0,72.0,23.0,102.0,40.7
893886,1.2,23,180.0,77.0,28.0,105.0,40.6
893887,1.2,54,174.0,74.0,29.0,110.0,40.6
893888,0.0,28,193.0,91.0,7.0,85.0,39.6
893889,0.0,31,171.0,73.0,12.0,101.0,40.2
893890,0.0,37,185.0,83.0,7.0,86.0,39.4
893891,1.2,63,171.0,70.0,23.0,96.0,40.9
893892,0.0,41,152.0,52.0,7.0,93.0,39.7
893893,1.2,61,158.0,54.0,20.0,103.0,40.3
893894,0.0,27,169.0,72.0,11.0,93.0,40.3
893895,1.2,51,171.0,79.0,17.0,109.0,40.3
893896,0.0,38,197.0,102.0,21.0,99.0,40.9
893897,1.2,64,183.0,71.0,18.0,96.0,40.3
893898,1.2,25,172.0,78.0,30.0,113.0,40.7
893899,0.0,27,149.0,49.0,24.0,102.0,40.6
893900,0.0,42,188.0,93.0,14.0,95.0,40.1
893901,0.0,24,193.0,99.0,16.0,93.0,40.5
893902,0.0,51,197.0,94.0,2.0,91.0,38.6
893903,1.2,62,161.0,61.0,18.0,98.0,40.2
893904,0.0,38,184.0,88.0,24.0,109.0,41.0
893905,1.2,56,191.0,92.0,27.0,111.0,40.9
893906,1.2,39,156.0,56.0,25.0,106.0,40.8
893907,0.0,21,187.0,81.0,17.0,101.0,40.0
893908,0.0,24,158.0,59.0,13.0,88.0,40.0
893909,1.2,76,187.0,98.0,27.0,102.0,40.6
893910,0.0,51,166.0,66.0,28.0,109.0,40.7
893911,1.2,70,182.0,83.0,27.0,112.0,40.8
893912,0.0,64,192.0,102.0,4.0,85.0,39.0
893913,0.0,38,194.0,95.0,11.0,95.0,39.9
893914,0.0,21,169.0,67.0,25.0,103.0,40.6
893915,0.0,54,164.0,61.0,29.0,111.0,41.1
893916,1.2,38,167.0,62.0,2.0,83.0,38.5
893917,1.2,22,191.0,95.0,14.0,90.0,40.3
893918,0.0,34,172.0,66.0,5.0,81.0,39.3
893919,1.2,62,152.0,54.0,25.0,96.0,40.9
893920,1.2,38,186.0,91.0,16.0,89.0,40.1
893921,0.0,22,189.0,87.0,28.0,105.0,40.9
893922,1.2,52,169.0,65.0,29.0,110.0,41.0
893923,1.2,41,180.0,84.0,13.0,89.0,40.1
893924,0.0,45,161.0,62.0,16.0,93.0,40.3
893925,0.0,43,164.0,64.0,5.0,82.0,38.9
893926,0.0,20,154.0,54.0,15.0,90.0,40.1
893927,1.2,77,156.0,53.0,22.0,96.0,40.8
893928,1.2,46,160.0,62.0,6.0,89.0,39.2
893929,0.0,21,151.0,52.0,3.0,89.0,39.4
893930,1.2,41,194.0,92.0,18.0,92.0,40.2
893931,0.0,64,185.0,83.0,18.0,97.0,40.4
893932,1.2,36,162.0,54.0,20.0,103.0,40.6
893933,1.2,28,158.0,57.0,19.0,95.0,40.5
893934,0.0,35,180.0,72.0,13.0,95.0,40.1
893935,1.2,38,193.0,96.0,12.0,89.0,40.0
893936,0.0,20,196.0,98.0,3.0,81.0,38.7
893937,0.0,32,153.0,49.0,13.0,85.0,39.9
893938,0.0,21,156.0,55.0,25.0,102.0,40.7
893939,0.0,35,195.0,99.0,21.0,100.0,40.7
893940,0.0,30,192.0,91.0,19.0,92.0,40.6
893941,1.2,32,164.0,64.0,10.0,88.0,39.7
893942,1.2,43,192.0,92.0,2.0,79.0,38.6
893943,1.2,47,178.0,79.0,27.0,104.0,40.0
893944,0.0,21,187.0,90.0,21.0,105.0,40.7
893945,1.2,44,196.0,102.0,21.0,92.0,40.5
893946,1.2,77,169.0,69.0,9.0,94.0,39.8
893947,0.0,54,159.0,61.0,21.0,96.0,40.7
893948,0.0,20,178.0,71.0,14.0,91.0,40.1
893949,0.0,38,170.0,67.0,1.0,76.0,37.9
893950,1.2,58,178.0,81.0,25.0,105.0,40.5
893951,0.0,53,157.0,53.0,26.0,106.0,40.8
893952,0.0,79,157.0,60.0,10.0,87.0,39.7
893953,1.2,32,179.0,82.0,25.0,109.0,40.7
893954,1.2,25,188.0,90.0,5.0,84.0,39.1
893955,1.2,35,181.0,86.0,27.0,107.0,40.8
893956,1.2,56,174.0,73.0,23.0,105.0,40.7
893957,1.2,54,193.0,99.0,18.0,99.0,39.7
893958,1.2,27,187.0,94.0,16.0,93.0,40.2
893959,0.0,34,149.0,54.0,6.0,90.0,39.2
893960,1.2,36,175.0,70.0,5.0,83.0,39.1
893961,1.2,34,159.0,59.0,8.0,91.0,39.5
893962,1.2,46,187.0,86.0,25.0,99.0,40.7
893963,1.2,35,174.0,73.0,30.0,103.0,40.8
893964,0.0,24,169.0,68.0,28.0,103.0,40.8
893965,0.0,30,179.0,77.0,13.0,100.0,40.4
893966,0.0,34,170.0,73.0,4.0,85.0,39.1
893967,0.0,44,163.0,61.0,11.0,82.0,39.9
893968,0.0,25,196.0,92.0,30.0,112.0,40.9
893969,0.0,38,174.0,69.0,26.0,108.0,40.7
893970,1.2,51,173.0,71.0,11.0,93.0,40.1
893971,1.2,60,160.0,61.0,3.0,91.0,38.7
893972,0.0,23,171.0,68.0,7.0,90.0,39.2
893973,1.2,20,169.0,69.0,13.0,91.0,40.1
893974,0.0,79,188.0,96.0,29.0,106.0,40.7
893975,0.0,20,160.0,60.0,26.0,107.0,41.1
893976,0.0,44,169.0,69.0,21.0,99.0,40.7
893977,0.0,36,185.0,85.0,23.0,100.0,40.7
893978,0.0,52,157.0,55.0,19.0,98.0,40.8
893979,0.0,39,169.0,63.0,23.0,100.0,40.9
893980,1.2,45,182.0,91.0,17.0,99.0,40.4
893981,0.0,69,186.0,87.0,28.0,112.0,41.2
893982,1.2,29,164.0,64.0,1.0,69.0,37.8
893983,0.0,30,172.0,67.0,23.0,103.0,41.0
893984,0.0,42,157.0,61.0,2.0,81.0,38.6
893985,1.2,59,181.0,88.0,9.0,85.0,39.7
893986,1.2,39,165.0,72.0,7.0,84.0,39.1
893987,0.0,60,170.0,77.0,19.0,88.0,40.2
893988,0.0,45,183.0,91.0,18.0,98.0,40.3
893989,0.0,22,164.0,63.0,15.0,94.0,40.5
893990,0.0,35,177.0,82.0,8.0,86.0,39.2
893991,1.2,35,198.0,103.0,13.0,94.0,40.3
893992,0.0,45,187.0,91.0,8.0,95.0,39.7
893993,0.0,35,179.0,84.0,27.0,115.0,40.9
893994,1.2,32,183.0,90.0,2.0,84.0,38.4
893995,0.0,53,189.0,90.0,14.0,98.0,40.2
893996,1.2,29,160.0,59.0,5.0,80.0,38.9
893997,1.2,49,177.0,81.0,4.0,85.0,38.8
893998,1.2,48,162.0,65.0,5.0,84.0,39.1
893999,1.2,31,193.0,99.0,24.0,99.0,40.9
894000,0.0,65,167.0,68.0,29.0,108.0,40.5
894001,1.2,50,207.0,100.0,7.0,86.0,39.4
894002,1.2,50,156.0,64.0,21.0,97.0,40.4
894003,1.2,29,174.0,72.0,16.0,91.0,40.2
894004,1.2,78,197.0,102.0,26.0,110.0,40.7
894005,0.0,24,154.0,53.0,9.0,87.0,39.5
894006,0.0,26,179.0,76.0,9.0,97.0,39.5
894007,1.2,54,161.0,64.0,15.0,95.0,40.2
894008,0.0,48,179.0,80.0,1.0,80.0,37.7
894009,1.2,31,159.0,59.0,8.0,89.0,39.6
894010,1.2,21,193.0,98.0,22.0,100.0,40.7
894011,1.2,65,163.0,61.0,5.0,95.0,39.4
894012,0.0,39,184.0,79.0,12.0,90.0,40.1
894013,1.2,21,174.0,79.0,19.0,105.0,40.5
894014,1.2,41,190.0,93.0,22.0,102.0,40.4
894015,1.2,40,181.0,87.0,10.0,91.0,39.7
894016,1.2,53,159.0,58.0,18.0,101.0,40.3
894017,0.0,24,179.0,79.0,16.0,97.0,40.2
894018,1.2,26,183.0,74.0,24.0,101.0,40.7
894019,1.2,56,182.0,86.0,20.0,96.0,40.4
894020,1.2,27,182.0,83.0,25.0,105.0,40.7
894021,0.0,26,170.0,64.0,25.0,103.0,40.7
894022,0.0,27,176.0,82.0,18.0,94.0,40.4
894023,1.2,35,181.0,86.0,15.0,93.0,40.0
894024,0.0,36,173.0,72.0,29.0,110.0,40.8
894025,1.2,54,161.0,61.0,11.0,86.0,39.9
894026,1.2,48,166.0,64.0,14.0,81.0,39.7
894027,1.2,25,172.0,65.0,21.0,101.0,40.4
894028,1.2,59,167.0,69.0,12.0,88.0,40.3
894029,1.2,41,155.0,56.0,29.0,109.0,40.9
894030,0.0,40,178.0,79.0,15.0,91.0,40.2
894031,0.0,21,184.0,86.0,22.0,107.0,40.5
894032,1.2,55,184.0,87.0,26.0,103.0,40.7
894033,0.0,22,151.0,54.0,20.0,100.0,40.4
894034,0.0,21,179.0,74.0,25.0,112.0,40.7
894035,0.0,46,206.0,106.0,24.0,98.0,40.8
894036,0.0,40,205.0,100.0,8.0,84.0,39.9
894037,0.0,61,158.0,62.0,22.0,103.0,40.7
894038,0.0,58,180.0,73.0,29.0,117.0,40.9
894039,1.2,26,173.0,69.0,14.0,101.0,40.3
894040,0.0,61,186.0,81.0,10.0,85.0,39.7
894041,1.2,35,174.0,76.0,5.0,89.0,39.1
894042,0.0,35,180.0,74.0,23.0,99.0,40.8
894043,1.2,46,193.0,98.0,22.0,103.0,40.6
894044,1.2,43,199.0,102.0,17.0,99.0,40.4
894045,1.2,74,162.0,58.0,28.0,108.0,40.9
894046,1.2,34,166.0,64.0,21.0,105.0,40.1
894047,1.2,38,201.0,101.0,7.0,83.0,39.7
894048,0.0,28,192.0,97.0,24.0,110.0,40.9
894049,0.0,49,181.0,78.0,30.0,107.0,41.0
894050,0.0,21,191.0,88.0,14.0,95.0,40.2
894051,0.0,62,181.0,82.0,5.0,81.0,39.0
894052,1.2,46,182.0,85.0,25.0,102.0,41.0
894053,0.0,51,193.0,93.0,11.0,89.0,39.8
894054,0.0,23,166.0,65.0,22.0,97.0,40.4
894055,0.0,22,154.0,55.0,28.0,112.0,40.9
894056,0.0,46,182.0,84.0,3.0,78.0,38.6
894057,0.0,47,169.0,69.0,19.0,103.0,40.5
894058,1.2,54,161.0,61.0,17.0,92.0,40.1
894059,1.2,45,153.0,50.0,21.0,104.0,40.8
894060,1.2,26,173.0,68.0,26.0,100.0,40.8
894061,0.0,28,190.0,89.0,11.0,91.0,39.7
894062,1.2,20,174.0,80.0,29.0,108.0,40.8
894063,1.2,33,186.0,89.0,15.0,96.0,40.4
894064,1.2,45,192.0,98.0,4.0,83.0,38.7
894065,1.2,39,181.0,83.0,2.0,82.0,37.9
894066,0.0,79,153.0,60.0,22.0,105.0,40.5
894067,0.0,45,175.0,70.0,3.0,92.0,39.2
894068,0.0,34,160.0,61.0,9.0,87.0,39.5
894069,1.2,64,188.0,88.0,7.0,89.0,39.7
894070,1.2,22,182.0,71.0,22.0,93.0,40.6
894071,1.2,21,173.0,68.0,9.0,85.0,40.0
894072,0.0,41,182.0,88.0,16.0,102.0,40.5
894073,1.2,30,168.0,62.0,9.0,93.0,39.7
894074,1.2,35,156.0,53.0,23.0,101.0,40.4
894075,0.0,54,177.0,79.0,6.0,86.0,39.5
894076,1.2,33,161.0,62.0,21.0,96.0,40.3
894077,0.0,46,176.0,83.0,9.0,90.0,39.6
894078,1.2,24,186.0,82.0,4.0,83.0,38.7
894079,0.0,36,184.0,84.0,12.0,99.0,39.7
894080,0.0,48,147.0,54.0,13.0,82.0,40.1
894081,1.2,56,180.0,81.0,15.0,96.0,40.1
894082,0.0,39,190.0,95.0,19.0,92.0,40.5
894083,1.2,24,167.0,64.0,28.0,106.0,40.7
894084,1.2,28,167.0,67.0,24.0,107.0,40.7
894085,1.2,45,187.0,92.0,18.0,97.0,40.6
894086,0.0,21,166.0,63.0,5.0,86.0,38.9
894087,1.2,39,186.0,84.0,21.0,108.0,40.6
894088,1.2,31,169.0,65.0,23.0,101.0,40.8
894089,0.0,54,187.0,88.0,17.0,97.0,40.3
894090,1.2,61,184.0,86.0,9.0,86.0,39.6
894091,0.0,23,182.0,86.0,11.0,91.0,39.7
894092,1.2,40,165.0,63.0,20.0,99.0,40.2
894093,0.0,70,168.0,67.0,3.0,83.0,38.5
894094,0.0,42,191.0,96.0,2.0,79.0,38.5
894095,1.2,32,165.0,61.0,26.0,106.0,40.9
894096,0.0,21,173.0,66.0,12.0,92.0,39.9
894097,0.0,21,188.0,91.0,30.0,117.0,40.9
894098,1.2,39,181.0,81.0,6.0,85.0,39.1
894099,0.0,21,196.0,95.0,6.0,88.0,39.4
894100,1.2,51,186.0,93.0,21.0,100.0,40.9
894101,0.0,28,173.0,65.0,3.0,79.0,38.7
894102,0.0,48,191.0,85.0,8.0,91.0,39.5
894103,1.2,70,171.0,74.0,13.0,81.0,39.9
894104,0.0,59,164.0,70.0,17.0,105.0,40.4
894105,0.0,64,169.0,65.0,1.0,91.0,37.8
894106,0.0,34,156.0,61.0,12.0,91.0,40.1
894107,1.2,43,161.0,61.0,22.0,100.0,40.9
894108,1.2,56,154.0,58.0,27.0,102.0,40.6
894109,0.0,25,174.0,75.0,9.0,91.0,39.7
894110,0.0,53,171.0,67.0,2.0,86.0,38.0
894111,1.2,39,167.0,62.0,18.0,99.0,39.9
894112,0.0,25,174.0,75.0,26.0,106.0,40.7
894113,0.0,24,153.0,52.0,6.0,82.0,39.2
894114,0.0,27,191.0,88.0,4.0,88.0,38.6
894115,1.2,25,199.0,104.0,4.0,88.0,39.1
894116,0.0,29,163.0,65.0,30.0,113.0,41.0
894117,0.0,26,174.0,66.0,22.0,111.0,40.6
894118,1.2,53,179.0,79.0,13.0,104.0,40.0
894119,1.2,39,162.0,62.0,12.0,95.0,40.0
894120,1.2,43,168.0,64.0,5.0,85.0,38.7
894121,0.0,52,160.0,63.0,10.0,101.0,39.8
894122,1.2,55,173.0,67.0,12.0,82.0,40.1
894123,0.0,22,148.0,53.0,22.0,96.0,40.6
894124,1.2,37,180.0,79.0,26.0,105.0,40.7
894125,1.2,28,181.0,76.0,2.0,78.0,38.2
894126,0.0,50,179.0,70.0,29.0,114.0,40.9
894127,1.2,29,191.0,91.0,4.0,89.0,38.7
894128,0.0,46,162.0,59.0,5.0,86.0,39.3
894129,1.2,33,172.0,70.0,16.0,86.0,40.6
894130,1.2,22,158.0,54.0,21.0,105.0,40.7
894131,1.2,29,176.0,81.0,29.0,108.0,40.9
894132,0.0,25,172.0,67.0,3.0,88.0,38.6
894133,0.0,33,176.0,72.0,17.0,98.0,40.5
894134,0.0,44,160.0,61.0,3.0,85.0,38.9
894135,1.2,22,160.0,57.0,15.0,99.0,40.5
894136,1.2,25,188.0,91.0,12.0,91.0,39.8
894137,1.2,32,162.0,61.0,26.0,105.0,40.8
894138,0.0,25,158.0,59.0,3.0,90.0,38.6
894139,1.2,21,193.0,99.0,22.0,99.0,40.7
894140,0.0,47,178.0,72.0,23.0,104.0,40.9
894141,1.2,20,187.0,81.0,18.0,89.0,40.3
894142,0.0,37,203.0,104.0,12.0,96.0,40.3
894143,0.0,43,161.0,63.0,11.0,99.0,39.8
894144,1.2,60,171.0,68.0,15.0,93.0,40.1
894145,0.0,20,175.0,78.0,16.0,86.0,40.9
894146,0.0,20,170.0,78.0,14.0,101.0,40.0
894147,1.2,54,193.0,101.0,10.0,86.0,40.1
894148,1.2,27,183.0,85.0,3.0,85.0,38.1
894149,1.2,29,196.0,97.0,21.0,96.0,40.5
894150,1.2,31,161.0,61.0,19.0,102.0,40.3
894151,0.0,50,155.0,55.0,27.0,114.0,40.9
894152,1.2,25,173.0,69.0,26.0,102.0,40.7
894153,1.2,29,172.0,67.0,10.0,91.0,39.8
894154,0.0,68,164.0,62.0,22.0,103.0,40.4
894155,0.0,43,164.0,61.0,10.0,94.0,40.1
894156,0.0,20,170.0,69.0,4.0,86.0,39.2
894157,0.0,54,171.0,66.0,28.0,111.0,40.8
894158,1.2,22,194.0,91.0,19.0,94.0,40.2
894159,0.0,36,193.0,93.0,8.0,80.0,39.6
894160,1.2,28,159.0,58.0,1.0,84.0,37.8
894161,1.2,29,167.0,67.0,23.0,104.0,41.3
894162,1.2,32,161.0,62.0,15.0,93.0,40.3
894163,1.2,62,203.0,101.0,8.0,91.0,39.3
894164,1.2,29,179.0,69.0,14.0,93.0,40.4
894165,0.0,48,165.0,63.0,21.0,100.0,40.6
894166,1.2,20,187.0,88.0,4.0,90.0,38.7
894167,1.2,21,182.0,74.0,7.0,86.0,39.5
894168,0.0,46,171.0,77.0,2.0,81.0,38.4
894169,0.0,26,196.0,96.0,20.0,98.0,40.6
894170,1.2,40,158.0,54.0,17.0,90.0,40.4
894171,0.0,40,178.0,78.0,7.0,82.0,39.3
894172,1.2,42,196.0,91.0,11.0,95.0,39.8
894173,0.0,67,166.0,74.0,17.0,93.0,40.1
894174,1.2,58,191.0,93.0,20.0,103.0,40.5
894175,1.2,64,156.0,50.0,12.0,98.0,40.4
894176,1.2,34,184.0,82.0,19.0,105.0,40.8
894177,1.2,32,184.0,93.0,3.0,88.0,38.7
894178,1.2,73,168.0,68.0,1.0,85.0,38.1
894179,1.2,37,180.0,85.0,11.0,94.0,39.8
894180,0.0,39,187.0,87.0,26.0,104.0,40.7
894181,1.2,48,195.0,95.0,16.0,92.0,40.2
894182,0.0,40,192.0,93.0,22.0,105.0,40.3
894183,1.2,22,194.0,94.0,16.0,97.0,40.2
894184,0.0,59,189.0,85.0,3.0,84.0,38.9
894185,0.0,58,173.0,83.0,21.0,99.0,40.6
894186,1.2,46,158.0,59.0,24.0,101.0,40.7
