id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,imc,Sex_encoded
880802,female,39,176.0,77.0,19.0,95.0,40.5,24.857954545454547,87.53476116586509
880803,female,30,163.0,62.0,21.0,104.0,40.5,23.335466144755166,87.53476116586509
880804,female,37,157.0,58.0,8.0,90.0,39.8,23.53036634346221,87.53476116586509
880805,female,63,172.0,69.0,11.0,96.0,39.9,23.323418063818284,89.03368342867219
880806,male,32,189.0,90.0,15.0,96.0,40.2,25.195263290501387,89.03368342867219
880807,female,65,163.0,62.0,2.0,79.0,38.2,23.335466144755166,87.53476116586509
880808,male,21,184.0,91.0,24.0,106.0,40.7,26.878544423440452,87.53476116586509
880809,female,61,168.0,64.0,18.0,90.0,40.1,22.67573696145125,89.03368342867219
880810,male,31,185.0,84.0,14.0,96.0,40.1,24.543462381300216,87.53476116586509
880811,female,26,166.0,61.0,16.0,98.0,40.2,22.136739730004358,89.03368342867219
880812,male,39,164.0,67.0,20.0,96.0,40.5,24.910767400356935,87.53476116586509
880813,female,23,153.0,55.0,8.0,91.0,39.4,23.49523687470631,89.03368342867219
880814,male,36,191.0,92.0,18.0,81.0,40.5,25.218606946081522,89.03368342867219
880815,male,25,183.0,83.0,20.0,111.0,40.3,24.78425751739377,87.53476116586509
880816,male,52,203.0,97.0,6.0,85.0,39.4,23.538547404693155,87.53476116586509
880817,male,20,186.0,86.0,12.0,97.0,40.3,24.858365128916635,89.03368342867219
880818,female,27,154.0,53.0,10.0,85.0,40.0,22.34778208804183,87.53476116586509
880819,male,51,182.0,88.0,1.0,85.0,37.8,26.56683975365294,89.03368342867219
880820,female,37,164.0,67.0,11.0,93.0,39.8,24.910767400356935,87.53476116586509
880821,male,34,192.0,92.0,13.0,97.0,40.1,24.95659722222222,89.03368342867219
880822,female,28,163.0,60.0,26.0,106.0,40.7,22.582709172343712,89.03368342867219
880823,female,41,170.0,69.0,18.0,104.0,40.4,23.87543252595156,87.53476116586509
880824,male,22,187.0,86.0,22.0,96.0,40.4,24.59321112985787,89.03368342867219
880825,female,28,162.0,59.0,3.0,79.0,38.7,22.481329065691202,89.03368342867219
880826,male,75,183.0,91.0,21.0,94.0,40.8,27.173101615455817,89.03368342867219
880827,male,52,181.0,79.0,24.0,110.0,40.8,24.114038033027075,87.53476116586509
880828,male,40,193.0,93.0,3.0,87.0,38.6,24.967113211092915,87.53476116586509
880829,female,29,179.0,72.0,16.0,98.0,40.4,22.47120876377142,87.53476116586509
880830,female,46,175.0,74.0,12.0,95.0,40.2,24.163265306122447,87.53476116586509
880831,male,32,190.0,94.0,2.0,81.0,38.6,26.038781163434905,89.03368342867219
880832,male,51,179.0,83.0,23.0,94.0,40.5,25.90431010268094,87.53476116586509
880833,female,31,167.0,62.0,30.0,110.0,40.7,22.230987127541326,89.03368342867219
880834,male,24,189.0,86.0,9.0,88.0,39.8,24.075473810923548,89.03368342867219
880835,female,35,181.0,82.0,21.0,105.0,40.6,25.029760996306585,87.53476116586509
880836,male,21,198.0,90.0,24.0,101.0,40.9,22.95684113865932,87.53476116586509
880837,female,29,159.0,53.0,3.0,79.0,38.4,20.964360587002094,89.03368342867219
880838,female,29,169.0,70.0,20.0,103.0,40.7,24.508945765204302,87.53476116586509
880839,female,70,179.0,77.0,14.0,95.0,40.1,24.031709372366656,87.53476116586509
880840,female,65,163.0,59.0,28.0,106.0,40.8,22.20633068613798,89.03368342867219
880841,female,25,161.0,61.0,15.0,95.0,40.2,23.533042706685695,89.03368342867219
880842,female,27,169.0,68.0,18.0,97.0,40.5,23.80869017191275,89.03368342867219
880843,male,24,181.0,77.0,18.0,100.0,40.6,23.503556057507403,87.53476116586509
880844,female,31,183.0,80.0,6.0,84.0,39.1,23.888440980620498,89.03368342867219
880845,male,79,176.0,82.0,27.0,114.0,41.0,26.47210743801653,87.53476116586509
880846,male,42,191.0,88.0,2.0,81.0,38.1,24.12214577451276,87.53476116586509
880847,male,21,172.0,75.0,9.0,90.0,39.6,25.351541373715524,89.03368342867219
880848,male,23,189.0,89.0,25.0,103.0,41.1,24.915315920606925,89.03368342867219
880849,male,56,181.0,86.0,23.0,107.0,40.7,26.25072494734593,89.03368342867219
880850,male,21,186.0,82.0,3.0,91.0,38.9,23.702162099664697,87.53476116586509
880851,female,58,157.0,54.0,19.0,101.0,40.3,21.907582457706194,87.53476116586509
880852,female,32,156.0,63.0,14.0,89.0,40.2,25.88757396449704,89.03368342867219
880853,female,21,167.0,59.0,6.0,81.0,39.2,21.15529420201513,87.53476116586509
880854,male,39,184.0,83.0,25.0,101.0,40.9,24.515595463137995,87.53476116586509
880855,female,67,174.0,74.0,10.0,89.0,39.7,24.441802087462015,89.03368342867219
880856,female,24,168.0,62.0,2.0,82.0,37.8,21.9671201814059,89.03368342867219
880857,male,26,197.0,98.0,13.0,93.0,40.0,25.25187456517818,87.53476116586509
880858,female,56,156.0,61.0,22.0,100.0,40.7,25.06574621959237,89.03368342867219
880859,female,24,162.0,57.0,16.0,104.0,40.3,21.719250114311837,89.03368342867219
880860,male,40,191.0,91.0,14.0,92.0,40.4,24.94449165318933,87.53476116586509
880861,male,27,175.0,73.0,10.0,93.0,39.7,23.836734693877553,87.53476116586509
880862,male,32,193.0,93.0,8.0,92.0,39.7,24.967113211092915,87.53476116586509
880863,male,40,191.0,94.0,6.0,85.0,39.1,25.766837531865903,87.53476116586509
880864,male,74,182.0,83.0,7.0,86.0,39.8,25.057360222195385,89.03368342867219
880865,male,24,195.0,91.0,30.0,102.0,41.0,23.931623931623932,87.53476116586509
880866,male,24,169.0,63.0,5.0,89.0,39.0,22.058051188683873,89.03368342867219
880867,male,37,182.0,84.0,16.0,97.0,40.3,25.359256128486894,89.03368342867219
880868,male,32,176.0,82.0,28.0,112.0,40.8,26.47210743801653,87.53476116586509
880869,female,54,158.0,61.0,11.0,86.0,39.8,24.435186668803073,89.03368342867219
880870,male,45,182.0,81.0,6.0,91.0,39.6,24.453568409612362,89.03368342867219
880871,male,43,191.0,94.0,14.0,96.0,40.1,25.766837531865903,87.53476116586509
880872,female,32,168.0,61.0,2.0,88.0,38.4,21.612811791383223,89.03368342867219
880873,female,26,167.0,67.0,14.0,98.0,40.0,24.023808670084982,89.03368342867219
880874,male,52,191.0,95.0,20.0,100.0,40.6,26.040952824758094,87.53476116586509
880875,female,26,176.0,69.0,2.0,74.0,38.9,22.275309917355372,89.03368342867219
880876,female,32,151.0,54.0,8.0,90.0,39.5,23.683171790710933,89.03368342867219
880877,male,45,161.0,67.0,4.0,83.0,38.9,25.847768218818715,89.03368342867219
880878,female,41,158.0,59.0,1.0,82.0,37.9,23.634033007530842,87.53476116586509
880879,male,40,193.0,94.0,3.0,84.0,39.0,25.235576794007894,87.53476116586509
880880,female,44,167.0,65.0,26.0,107.0,40.7,23.306680053067517,89.03368342867219
880881,female,21,156.0,54.0,24.0,111.0,40.6,22.189349112426033,87.53476116586509
880882,female,58,171.0,68.0,7.0,85.0,39.6,23.25501863821347,89.03368342867219
880883,male,50,180.0,88.0,11.0,95.0,40.0,27.160493827160494,87.53476116586509
880884,male,54,173.0,77.0,17.0,96.0,40.3,25.727555214006482,87.53476116586509
880885,female,79,144.0,50.0,21.0,103.0,40.7,24.112654320987655,89.03368342867219
880886,female,64,162.0,61.0,14.0,93.0,40.3,23.243408017070564,89.03368342867219
880887,female,43,161.0,61.0,28.0,100.0,40.6,23.533042706685695,89.03368342867219
880888,female,44,179.0,77.0,22.0,97.0,40.8,24.031709372366656,87.53476116586509
880889,female,40,161.0,55.0,16.0,93.0,40.2,21.218317194552675,87.53476116586509
880890,female,29,151.0,51.0,10.0,91.0,40.2,22.367440024560327,87.53476116586509
880891,male,38,184.0,86.0,9.0,95.0,39.6,25.401701323251416,89.03368342867219
880892,female,39,157.0,57.0,20.0,105.0,40.7,23.124670372023203,89.03368342867219
880893,male,22,192.0,90.0,13.0,99.0,40.1,24.4140625,87.53476116586509
880894,male,20,177.0,78.0,12.0,91.0,40.0,24.897060231734173,89.03368342867219
880895,female,55,159.0,58.0,29.0,114.0,40.9,22.942130453700404,89.03368342867219
880896,male,30,179.0,83.0,9.0,91.0,39.4,25.90431010268094,87.53476116586509
880897,male,26,186.0,86.0,15.0,98.0,40.1,24.858365128916635,87.53476116586509
880898,male,72,182.0,82.0,22.0,101.0,40.6,24.755464315903875,87.53476116586509
880899,female,20,164.0,60.0,21.0,99.0,40.8,22.308149910767405,89.03368342867219
880900,male,67,185.0,86.0,5.0,83.0,39.1,25.127830533235937,87.53476116586509
880901,female,70,161.0,64.0,13.0,90.0,39.9,24.690405462752206,89.03368342867219
880902,female,24,162.0,59.0,9.0,86.0,39.6,22.481329065691202,87.53476116586509
880903,male,58,190.0,95.0,11.0,94.0,40.9,26.315789473684212,89.03368342867219
880904,male,39,184.0,88.0,3.0,90.0,38.7,25.99243856332703,87.53476116586509
880905,female,53,165.0,65.0,14.0,101.0,40.0,23.875114784205696,87.53476116586509
880906,male,40,173.0,66.0,18.0,98.0,40.4,22.052190183434128,89.03368342867219
880907,female,33,171.0,67.0,19.0,102.0,40.5,22.91303307000445,89.03368342867219
880908,female,51,151.0,54.0,11.0,95.0,40.1,23.683171790710933,89.03368342867219
880909,female,40,165.0,67.0,17.0,102.0,40.2,24.609733700642796,87.53476116586509
880910,male,41,186.0,89.0,21.0,102.0,40.6,25.725517400855587,89.03368342867219
880911,female,31,179.0,74.0,4.0,76.0,39.0,23.095409007209515,89.03368342867219
880912,female,36,169.0,69.0,4.0,85.0,38.7,24.158817968558527,89.03368342867219
880913,male,69,190.0,94.0,17.0,103.0,40.7,26.038781163434905,87.53476116586509
880914,male,21,175.0,75.0,17.0,97.0,40.2,24.489795918367346,89.03368342867219
880915,female,43,160.0,63.0,15.0,93.0,40.0,24.609374999999996,89.03368342867219
880916,male,42,193.0,102.0,29.0,99.0,40.6,27.383285457327716,87.53476116586509
880917,female,58,157.0,53.0,2.0,85.0,38.3,21.50188648626719,87.53476116586509
880918,female,36,149.0,53.0,29.0,108.0,41.0,23.872798522589072,87.53476116586509
880919,female,33,160.0,55.0,26.0,99.0,40.6,21.484374999999996,89.03368342867219
880920,female,25,157.0,55.0,8.0,82.0,39.4,22.313278429145196,87.53476116586509
880921,male,38,181.0,82.0,11.0,89.0,39.9,25.029760996306585,89.03368342867219
880922,male,64,190.0,94.0,22.0,97.0,40.4,26.038781163434905,87.53476116586509
880923,female,47,161.0,64.0,29.0,103.0,40.8,24.690405462752206,87.53476116586509
880924,male,32,184.0,85.0,18.0,96.0,40.7,25.10633270321361,89.03368342867219
880925,male,56,187.0,88.0,7.0,92.0,39.4,25.165146272412706,89.03368342867219
880926,male,36,191.0,87.0,23.0,111.0,41.1,23.84803048162057,89.03368342867219
880927,female,20,168.0,64.0,17.0,88.0,40.4,22.67573696145125,89.03368342867219
880928,male,40,193.0,96.0,27.0,100.0,40.4,25.77250395983785,87.53476116586509
880929,female,34,150.0,52.0,18.0,98.0,40.5,23.11111111111111,89.03368342867219
880930,male,44,181.0,79.0,15.0,91.0,40.5,24.114038033027075,87.53476116586509
880931,female,48,171.0,62.0,15.0,90.0,40.5,21.20310522895934,87.53476116586509
880932,female,35,143.0,49.0,24.0,102.0,40.9,23.96205193407991,87.53476116586509
880933,female,43,173.0,68.0,14.0,90.0,40.3,22.720438370810918,87.53476116586509
880934,male,73,189.0,91.0,28.0,109.0,40.8,25.475210660395845,87.53476116586509
880935,female,20,179.0,77.0,4.0,86.0,38.8,24.031709372366656,87.53476116586509
880936,female,31,187.0,80.0,14.0,90.0,40.3,22.877405702193368,87.53476116586509
880937,female,32,172.0,67.0,14.0,89.0,40.5,22.647376960519203,89.03368342867219
880938,male,25,179.0,76.0,25.0,114.0,40.6,23.719609250647608,89.03368342867219
880939,female,35,158.0,60.0,6.0,82.0,39.8,24.034609838166958,89.03368342867219
880940,female,51,175.0,73.0,25.0,104.0,40.8,23.836734693877553,87.53476116586509
880941,male,36,184.0,87.0,2.0,81.0,38.4,25.697069943289225,89.03368342867219
880942,female,25,160.0,53.0,5.0,88.0,38.7,20.703124999999996,87.53476116586509
880943,male,21,189.0,86.0,22.0,100.0,40.8,24.075473810923548,89.03368342867219
880944,male,50,183.0,84.0,27.0,109.0,41.0,25.082863029651524,87.53476116586509
880945,male,29,176.0,82.0,16.0,99.0,40.3,26.47210743801653,89.03368342867219
880946,male,21,197.0,98.0,19.0,97.0,40.5,25.25187456517818,89.03368342867219
880947,male,44,204.0,105.0,13.0,94.0,40.7,25.230680507497116,87.53476116586509
880948,female,59,156.0,60.0,21.0,103.0,40.2,24.654832347140037,89.03368342867219
880949,female,66,163.0,66.0,24.0,107.0,40.9,24.840980089578082,87.53476116586509
880950,male,35,187.0,91.0,29.0,108.0,40.8,26.023048986244955,87.53476116586509
880951,female,64,169.0,70.0,16.0,97.0,40.5,24.508945765204302,89.03368342867219
880952,male,41,184.0,89.0,29.0,108.0,41.1,26.287807183364837,87.53476116586509
880953,female,30,154.0,54.0,17.0,92.0,40.3,22.76943835385394,89.03368342867219
880954,male,33,170.0,76.0,17.0,98.0,40.2,26.29757785467128,89.03368342867219
880955,female,57,161.0,65.0,26.0,109.0,41.0,25.076193048107708,87.53476116586509
880956,female,44,161.0,64.0,29.0,110.0,40.9,24.690405462752206,87.53476116586509
880957,female,32,151.0,53.0,15.0,86.0,40.1,23.244594535327398,87.53476116586509
880958,male,55,182.0,84.0,24.0,101.0,40.8,25.359256128486894,87.53476116586509
880959,male,31,174.0,83.0,21.0,92.0,40.7,27.414453692693883,87.53476116586509
880960,female,55,174.0,69.0,4.0,84.0,38.9,22.79032897344431,87.53476116586509
880961,female,26,176.0,76.0,21.0,107.0,40.5,24.535123966942148,87.53476116586509
880962,female,57,177.0,77.0,11.0,82.0,40.0,24.577867151840145,87.53476116586509
880963,female,20,158.0,51.0,29.0,114.0,40.8,20.429418362441915,89.03368342867219
880964,female,41,162.0,61.0,17.0,86.0,40.3,23.243408017070564,89.03368342867219
880965,male,48,184.0,88.0,19.0,99.0,40.7,25.99243856332703,89.03368342867219
880966,female,35,157.0,56.0,30.0,112.0,41.3,22.7189744005842,87.53476116586509
880967,female,30,163.0,64.0,23.0,104.0,40.9,24.088223117166624,87.53476116586509
880968,male,34,194.0,103.0,19.0,104.0,40.6,27.367414177914764,87.53476116586509
880969,female,24,162.0,55.0,9.0,95.0,39.8,20.957171162932475,87.53476116586509
880970,female,25,166.0,66.0,8.0,89.0,39.5,23.95122659311947,87.53476116586509
880971,male,51,192.0,91.0,8.0,93.0,39.4,24.68532986111111,87.53476116586509
880972,male,59,187.0,87.0,9.0,88.0,40.0,24.879178701135288,87.53476116586509
880973,male,42,181.0,88.0,3.0,84.0,38.6,26.861206922865602,87.53476116586509
880974,female,62,170.0,70.0,14.0,91.0,40.1,24.221453287197235,89.03368342867219
880975,male,52,185.0,88.0,17.0,100.0,40.3,25.712198685171657,87.53476116586509
880976,female,50,177.0,74.0,7.0,85.0,39.6,23.620287912158062,89.03368342867219
880977,male,29,175.0,80.0,25.0,116.0,41.0,26.122448979591837,89.03368342867219
880978,female,72,160.0,59.0,24.0,99.0,40.8,23.046874999999996,87.53476116586509
880979,male,21,191.0,86.0,4.0,82.0,39.0,23.573915188728378,89.03368342867219
880980,male,64,192.0,92.0,28.0,107.0,40.7,24.95659722222222,89.03368342867219
880981,female,20,154.0,54.0,16.0,91.0,40.5,22.76943835385394,87.53476116586509
880982,male,61,193.0,93.0,11.0,90.0,40.0,24.967113211092915,89.03368342867219
880983,male,33,188.0,87.0,7.0,84.0,39.1,24.615210502489816,89.03368342867219
880984,female,31,168.0,67.0,20.0,110.0,40.5,23.738662131519277,87.53476116586509
880985,male,32,160.0,64.0,28.0,110.0,40.7,24.999999999999996,87.53476116586509
880986,male,23,177.0,79.0,2.0,86.0,37.7,25.2162533116282,87.53476116586509
880987,male,25,179.0,82.0,4.0,81.0,38.7,25.592209980961893,89.03368342867219
880988,male,50,188.0,95.0,22.0,100.0,40.7,26.87867813490267,89.03368342867219
880989,male,44,194.0,106.0,27.0,110.0,41.0,28.164523328727814,87.53476116586509
880990,female,20,164.0,60.0,14.0,87.0,39.8,22.308149910767405,89.03368342867219
880991,female,35,170.0,65.0,23.0,113.0,40.6,22.49134948096886,87.53476116586509
880992,female,31,160.0,61.0,4.0,89.0,38.5,23.828124999999996,87.53476116586509
880993,female,55,171.0,65.0,25.0,110.0,40.8,22.229061933586404,87.53476116586509
880994,female,50,165.0,63.0,10.0,91.0,39.7,23.140495867768596,87.53476116586509
880995,female,54,160.0,60.0,25.0,101.0,40.9,23.437499999999996,87.53476116586509
880996,female,22,163.0,58.0,6.0,87.0,39.4,21.829952199932254,89.03368342867219
880997,female,72,174.0,72.0,26.0,110.0,40.7,23.781212841854934,87.53476116586509
880998,male,24,187.0,84.0,10.0,91.0,39.7,24.021275987303035,89.03368342867219
880999,female,22,161.0,61.0,22.0,107.0,40.8,23.533042706685695,89.03368342867219
881000,female,27,174.0,72.0,16.0,97.0,40.5,23.781212841854934,87.53476116586509
881001,female,42,158.0,61.0,9.0,90.0,39.7,24.435186668803073,87.53476116586509
881002,female,26,162.0,64.0,2.0,91.0,38.6,24.38652644413961,89.03368342867219
881003,male,47,190.0,96.0,7.0,85.0,39.9,26.59279778393352,89.03368342867219
881004,male,39,189.0,91.0,18.0,98.0,40.6,25.475210660395845,87.53476116586509
881005,female,74,177.0,70.0,2.0,85.0,38.3,22.34351559258195,87.53476116586509
881006,female,25,165.0,65.0,11.0,88.0,40.0,23.875114784205696,89.03368342867219
881007,female,32,149.0,51.0,21.0,105.0,40.6,22.97193820098194,89.03368342867219
881008,female,30,169.0,68.0,28.0,114.0,40.8,23.80869017191275,87.53476116586509
881009,male,72,176.0,76.0,9.0,92.0,39.6,24.535123966942148,89.03368342867219
881010,male,20,182.0,73.0,16.0,107.0,40.3,22.03840115928028,89.03368342867219
881011,male,58,195.0,93.0,18.0,95.0,40.4,24.45759368836292,89.03368342867219
881012,male,51,182.0,85.0,10.0,88.0,39.5,25.661152034778407,89.03368342867219
881013,female,27,163.0,66.0,1.0,84.0,37.7,24.840980089578082,89.03368342867219
881014,female,62,178.0,78.0,6.0,83.0,39.1,24.61810377477591,89.03368342867219
881015,male,52,188.0,86.0,8.0,94.0,39.7,24.332277048438208,89.03368342867219
881016,male,30,189.0,94.0,13.0,101.0,39.9,26.315052770079227,87.53476116586509
881017,female,74,164.0,66.0,26.0,104.0,40.8,24.538964901844146,87.53476116586509
881018,female,55,158.0,60.0,19.0,96.0,40.7,24.034609838166958,87.53476116586509
881019,female,48,174.0,71.0,3.0,73.0,38.9,23.450918219051392,89.03368342867219
881020,male,52,187.0,87.0,24.0,107.0,40.8,24.879178701135288,89.03368342867219
881021,female,42,170.0,75.0,7.0,82.0,39.7,25.95155709342561,89.03368342867219
881022,female,29,156.0,61.0,9.0,89.0,39.8,25.06574621959237,87.53476116586509
881023,male,23,192.0,93.0,6.0,82.0,39.2,25.227864583333336,89.03368342867219
881024,female,20,167.0,71.0,11.0,92.0,40.2,25.458065904119906,89.03368342867219
881025,male,31,196.0,94.0,4.0,89.0,38.5,24.46897126197418,89.03368342867219
881026,female,51,164.0,69.0,8.0,85.0,39.7,25.654372397382513,89.03368342867219
881027,male,49,182.0,85.0,23.0,102.0,40.5,25.661152034778407,87.53476116586509
881028,male,52,178.0,85.0,29.0,113.0,40.9,26.82742078020452,87.53476116586509
881029,female,27,153.0,58.0,6.0,85.0,39.2,24.77679524969029,87.53476116586509
881030,female,70,174.0,71.0,2.0,79.0,38.1,23.450918219051392,87.53476116586509
881031,female,35,156.0,55.0,6.0,85.0,39.3,22.600262984878366,89.03368342867219
881032,female,40,170.0,67.0,13.0,91.0,40.1,23.18339100346021,89.03368342867219
881033,female,24,167.0,59.0,22.0,99.0,40.9,21.15529420201513,89.03368342867219
881034,female,21,161.0,58.0,24.0,96.0,40.7,22.375679950619187,89.03368342867219
881035,female,54,170.0,69.0,2.0,79.0,38.0,23.87543252595156,89.03368342867219
881036,male,54,182.0,83.0,10.0,91.0,39.7,25.057360222195385,87.53476116586509
881037,female,45,158.0,58.0,11.0,88.0,39.7,23.233456176894723,87.53476116586509
881038,male,24,185.0,87.0,15.0,103.0,40.3,25.420014609203797,87.53476116586509
881039,female,44,161.0,59.0,21.0,104.0,40.4,22.76146753597469,89.03368342867219
881040,male,69,187.0,89.0,15.0,92.0,40.6,25.45111384369012,87.53476116586509
881041,male,22,182.0,80.0,9.0,84.0,39.6,24.151672503320853,89.03368342867219
881042,female,65,161.0,64.0,10.0,87.0,39.8,24.690405462752206,87.53476116586509
881043,male,23,173.0,71.0,13.0,96.0,40.2,23.722810651876106,87.53476116586509
881044,female,39,164.0,64.0,17.0,93.0,40.3,23.795359904818564,89.03368342867219
881045,male,28,168.0,73.0,26.0,98.0,40.7,25.86451247165533,87.53476116586509
881046,female,49,176.0,71.0,25.0,100.0,40.7,22.920971074380166,87.53476116586509
881047,male,35,176.0,78.0,10.0,91.0,39.7,25.180785123966942,87.53476116586509
881048,male,39,189.0,89.0,7.0,88.0,39.5,24.915315920606925,87.53476116586509
881049,male,60,191.0,88.0,11.0,101.0,39.9,24.12214577451276,87.53476116586509
